iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1,24546,11.892693138122558,0.21159006874351854,1.0266549587249756,0.015878833660439098,0.6185801650879991,0.1315089703802877,7,77,10000,181,0.013264961159866528,3.3266052670545583,1.611336989409985,0.9233589392465844,1,"{'colsample_bytree': np.float64(0.6185801650879991), 'learning_rate': np.float64(0.1315089703802877), 'max_depth': 7, 'min_child_samples': 77, 'n_estimators': 10000, 'num_leaves': 181, 'reg_alpha': np.float64(0.013264961159866528), 'reg_lambda': np.float64(3.3266052670545583), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9233589392465844), 'subsample_freq': 1}",0.9131436376697228,0.902411126589316,0.9062594522915556,0.9020301170964176,0.9022849960598734,0.9052258659413772,0.004255436378222645,11,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,11.272171592712402,0.14055389234953522,0.7617265701293945,0.00789267722564877,0.9977829850443283,0.045185050535469076,6,37,10000,156,0.3253996981592677,2.7394742153540723,1.611336989409985,0.8976682092226249,1,"{'colsample_bytree': np.float64(0.9977829850443283), 'learning_rate': np.float64(0.045185050535469076), 'max_depth': 6, 'min_child_samples': 37, 'n_estimators': 10000, 'num_leaves': 156, 'reg_alpha': np.float64(0.3253996981592677), 'reg_lambda': np.float64(2.7394742153540723), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.8976682092226249), 'subsample_freq': 1}",0.9122370922010672,0.9012636512568875,0.9060522421066957,0.9041054859189321,0.9022849960598734,0.9051886935086912,0.003884234661887204,12,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,6.741624641418457,0.1356105187860461,0.4478999137878418,0.006657678573339638,0.7257423924305306,0.11171413823294056,8,27,10000,245,0.41038292303562973,2.766653415629146,1.611336989409985,0.9771414282231924,1,"{'colsample_bytree': np.float64(0.7257423924305306), 'learning_rate': np.float64(0.11171413823294056), 'max_depth': 8, 'min_child_samples': 27, 'n_estimators': 10000, 'num_leaves': 245, 'reg_alpha': np.float64(0.41038292303562973), 'reg_lambda': np.float64(2.766653415629146), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9771414282231924), 'subsample_freq': 1}",0.9125572400562351,0.9033497573507533,0.9047474121359553,0.9053479369705196,0.8996736617877152,0.9051352016602359,0.00420234506294916,13,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,8.474636936187744,0.2425296416764629,0.7262487888336182,0.011799233991125183,0.7168578594140873,0.08327236865873834,8,66,10000,189,0.6183860093330873,1.6473859738014882,1.611336989409985,0.836965827544817,1,"{'colsample_bytree': np.float64(0.7168578594140873), 'learning_rate': np.float64(0.08327236865873834), 'max_depth': 8, 'min_child_samples': 66, 'n_estimators': 10000, 'num_leaves': 189, 'reg_alpha': np.float64(0.6183860093330873), 'reg_lambda': np.float64(1.6473859738014882), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.836965827544817), 'subsample_freq': 1}",0.9113296357686259,0.9032074987059375,0.9043750973975377,0.9035647381051046,0.9011531232999217,0.9047260186554255,0.0034684567542905306,14,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,6.938902521133423,0.1301528946143996,0.4634049892425537,0.009784966044318558,0.8883759697008518,0.07161215837047784,6,63,10000,129,0.6363326181858954,1.2513854558167523,1.611336989409985,0.9892042219009782,1,"{'colsample_bytree': np.float64(0.8883759697008518), 'learning_rate': np.float64(0.07161215837047784), 'max_depth': 6, 'min_child_samples': 63, 'n_estimators': 10000, 'num_leaves': 129, 'reg_alpha': np.float64(0.6363326181858954), 'reg_lambda': np.float64(1.2513854558167523), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9892042219009782), 'subsample_freq': 1}",0.9094228544513399,0.9029134131401473,0.9044580014366952,0.9027795247664161,0.9008296657345263,0.9040806919058249,0.0029088076578810142,15,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,5.032753753662109,0.08180970166174172,0.34316530227661135,0.004568898119316654,0.6780971951192178,0.15449042305230107,5,8,10000,49,0.768554014306309,0.6308113152633013,1.611336989409985,0.9761834337411657,1,"{'colsample_bytree': np.float64(0.6780971951192178), 'learning_rate': np.float64(0.15449042305230107), 'max_depth': 5, 'min_child_samples': 8, 'n_estimators': 10000, 'num_leaves': 49, 'reg_alpha': np.float64(0.768554014306309), 'reg_lambda': np.float64(0.6308113152633013), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9761834337411657), 'subsample_freq': 1}",0.9093132107465658,0.9026623936913328,0.9030500041624379,0.9012894503638764,0.902653287855953,0.9037936693640333,0.002823818069136707,16,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,8.101855373382568,0.26213901157607267,0.6415059089660644,0.010352683230038505,0.9744619096643123,0.14920595933499461,8,28,10000,128,0.6150072266991697,3.47016155031279,1.611336989409985,0.7016654596278955,1,"{'colsample_bytree': np.float64(0.9744619096643123), 'learning_rate': np.float64(0.14920595933499461), 'max_depth': 8, 'min_child_samples': 28, 'n_estimators': 10000, 'num_leaves': 128, 'reg_alpha': np.float64(0.6150072266991697), 'reg_lambda': np.float64(3.47016155031279), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.7016654596278955), 'subsample_freq': 1}",0.9093835286893306,0.9034918186492453,0.9020948306886092,0.9038353670319228,0.8997004470720829,0.9037011984262382,0.003191775275012066,17,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,6.203234243392944,0.19139345489004872,0.5057399272918701,0.006110845681171438,0.6372411071223597,0.18944315159066538,7,36,10000,23,0.2788713525921819,2.601073489918314,1.611336989409985,0.9588441039810308,1,"{'colsample_bytree': np.float64(0.6372411071223597), 'learning_rate': np.float64(0.18944315159066538), 'max_depth': 7, 'min_child_samples': 36, 'n_estimators': 10000, 'num_leaves': 23, 'reg_alpha': np.float64(0.2788713525921819), 'reg_lambda': np.float64(2.601073489918314), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9588441039810308), 'subsample_freq': 1}",0.9092742370494091,0.9021502266404715,0.9028432152638912,0.902551352102471,0.9014994322055785,0.9036636926523643,0.002841242535434804,18,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,9.010763454437257,0.2618817371765962,0.7406141757965088,0.0036539013776381154,0.7103996728090174,0.06925470114081649,7,69,10000,103,0.9868869366005173,2.8167343078899725,1.611336989409985,0.7173952698872152,1,"{'colsample_bytree': np.float64(0.7103996728090174), 'learning_rate': np.float64(0.06925470114081649), 'max_depth': 7, 'min_child_samples': 69, 'n_estimators': 10000, 'num_leaves': 103, 'reg_alpha': np.float64(0.9868869366005173), 'reg_lambda': np.float64(2.8167343078899725), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.7173952698872152), 'subsample_freq': 1}",0.9105765207281258,0.9014193963433705,0.9020376675241111,0.9023659028970533,0.9003227869197106,0.9033444548824742,0.0036825089610252677,19,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
1,24546,8.580419969558715,0.322840361319897,0.5864796161651611,0.0033899336528438115,0.6056319290860338,0.049768480817761036,5,39,10000,47,0.6059599747810114,3.278902635540047,1.611336989409985,0.6463476238100518,1,"{'colsample_bytree': np.float64(0.6056319290860338), 'learning_rate': np.float64(0.049768480817761036), 'max_depth': 5, 'min_child_samples': 39, 'n_estimators': 10000, 'num_leaves': 47, 'reg_alpha': np.float64(0.6059599747810114), 'reg_lambda': np.float64(3.278902635540047), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.6463476238100518), 'subsample_freq': 1}",0.9088988218326812,0.9025426105684309,0.9002566898522848,0.9011902102884597,0.9005994133424104,0.9026975491768534,0.003197243414908189,20,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
